1.0,5.0
1.0,5.0
1.0,5.0
3.0,4.66666666667
1.0,4.0
30.0,3.96666666667
1.0,4.0
1.0,4.0
1.0,5.0
1.0,1.0
2.0,4.5
1.0,5.0
1.0,5.0
1.0,5.0
2.0,1.5
1.0,5.0
8.0,4.5
2.0,3.0
2.0,4.5
2.0,5.0
2.0,3.0
2.0,5.0
14.0,4.57142857143
8.0,4.25
3.0,2.33333333333
1.0,4.0
2.0,3.0
1.0,4.0
1.0,5.0
1.0,5.0
8.0,4.0
1.0,5.0
1.0,4.0
41.0,4.0487804878
3.0,2.0
1.0,3.0
1.0,5.0
6.0,3.0
1.0,5.0
1.0,5.0
2.0,2.5
1.0,5.0
1.0,5.0
1.0,5.0
36.0,4.30555555556
1.0,2.0
3.0,4.33333333333
9.0,3.22222222222
2.0,4.5
7.0,4.57142857143
1.0,5.0
1.0,5.0
1.0,4.0
7.0,4.57142857143
49.0,3.42857142857
3.0,4.66666666667
1.0,5.0
1.0,4.0
1.0,2.0
1.0,4.0
5.0,3.8
7.0,4.28571428571
1.0,1.0
2.0,4.5
47.0,4.25531914894
36.0,3.94444444444
6.0,2.83333333333
2.0,3.5
1.0,1.0
1.0,4.0
1.0,5.0
3.0,4.66666666667
1.0,5.0
13.0,4.46153846154
5.0,3.4
1.0,5.0
1.0,5.0
3.0,4.66666666667
19.0,3.78947368421
6.0,3.16666666667
1.0,2.0
4.0,3.25
2.0,3.0
5.0,2.0
11.0,3.72727272727
1.0,5.0
5.0,3.0
6.0,3.16666666667
1.0,1.0
18.0,3.61111111111
2.0,3.0
4.0,2.5
3.0,4.66666666667
1.0,2.0
2.0,4.5
5.0,4.2
9.0,4.44444444444
4.0,2.5
1.0,5.0
2.0,3.0
7.0,3.71428571429
1.0,5.0
2.0,4.5
2.0,5.0
1.0,4.0
1.0,5.0
7.0,3.57142857143
1.0,5.0
1.0,5.0
1.0,5.0
2.0,3.5
1.0,5.0
1.0,5.0
1.0,1.0
1.0,5.0
1.0,5.0
3.0,4.33333333333
11.0,4.18181818182
1.0,2.0
1.0,1.0
1.0,2.0
1.0,4.0
3.0,3.66666666667
1.0,5.0
5.0,3.8
1.0,5.0
3.0,3.33333333333
3.0,4.66666666667
3.0,4.33333333333
3.0,3.66666666667
3.0,3.66666666667
1.0,1.0
2.0,3.5
5.0,2.8
1.0,5.0
7.0,2.85714285714
1.0,3.0
1.0,1.0
3.0,4.33333333333
1.0,4.0
3.0,4.66666666667
2.0,5.0
1.0,2.0
1.0,2.0
2.0,4.5
2.0,3.5
1.0,5.0
3.0,4.33333333333
6.0,5.0
1.0,1.0
1.0,1.0
1.0,5.0
1.0,4.0
1.0,5.0
1.0,4.0
2.0,5.0
1.0,5.0
5.0,3.8
8.0,3.875
5.0,4.4
1.0,5.0
1.0,2.0
2.0,1.0
1.0,4.0
6.0,4.0
1.0,1.0
1.0,1.0
1.0,4.0
1.0,3.0
1.0,5.0
3.0,4.33333333333
6.0,5.0
34.0,3.44117647059
5.0,2.8
3.0,4.33333333333
4.0,3.5
1.0,5.0
52.0,4.05769230769
2.0,5.0
42.0,3.57142857143
2.0,4.5
2.0,3.5
7.0,3.42857142857
1.0,5.0
1.0,2.0
1.0,5.0
4.0,4.5
1.0,2.0
1.0,1.0
1.0,4.0
1.0,5.0
1.0,5.0
2.0,3.0
1.0,5.0
2.0,3.5
2.0,4.5
1.0,5.0
1.0,5.0
1.0,5.0
21.0,3.85714285714
9.0,3.33333333333
2.0,5.0
1.0,5.0
6.0,4.83333333333
2.0,3.0
12.0,4.33333333333
3.0,4.33333333333
1.0,4.0
1.0,2.0
1.0,5.0
1.0,5.0
1.0,4.0
1.0,5.0
1.0,5.0
2.0,5.0
1.0,2.0
2.0,4.5
1.0,2.0
1.0,5.0
1.0,1.0
5.0,4.0
15.0,3.2
1.0,2.0
103.0,4.2427184466
6.0,4.0
1.0,5.0
2.0,3.5
17.0,3.70588235294
34.0,3.73529411765
5.0,2.8
7.0,4.0
10.0,3.3
29.0,3.31034482759
1.0,5.0
1.0,4.0
1.0,4.0
17.0,3.52941176471
2.0,5.0
8.0,2.25
3.0,4.33333333333
3.0,4.0
1.0,1.0
1.0,4.0
7.0,4.28571428571
3.0,3.33333333333
1.0,5.0
40.0,4.025
1.0,5.0
5.0,2.2
1.0,5.0
1.0,3.0
2.0,5.0
2.0,3.5
2.0,4.5
9.0,3.66666666667
1.0,5.0
5.0,3.6
1.0,2.0
6.0,3.66666666667
1.0,5.0
33.0,4.06060606061
3.0,3.33333333333
4.0,4.25
1.0,4.0
9.0,3.88888888889
1.0,4.0
1.0,5.0
1.0,4.0
5.0,2.0
4.0,4.75
2.0,4.5
1.0,3.0
1.0,2.0
18.0,4.05555555556
1.0,3.0
4.0,2.75
1.0,2.0
4.0,3.25
1.0,5.0
1.0,5.0
7.0,3.28571428571
4.0,3.75
4.0,4.25
5.0,2.8
1.0,2.0
3.0,4.33333333333
3.0,1.33333333333
1.0,5.0
1.0,5.0
4.0,4.75
2.0,2.5
5.0,1.8
4.0,2.75
5.0,3.6
1.0,1.0
2.0,4.5
3.0,4.66666666667
1.0,5.0
2.0,3.5
2.0,5.0
6.0,3.16666666667
5.0,4.0
283.0,3.63604240283
2.0,2.0
6.0,4.0
1.0,4.0
2.0,3.0
2.0,4.5
54.0,2.55555555556
1.0,1.0
1.0,1.0
2.0,2.5
1.0,5.0
9.0,5.0
4.0,4.0
2.0,4.0
1.0,5.0
9.0,3.44444444444
6.0,4.0
3.0,4.66666666667
1.0,4.0
1.0,5.0
1.0,3.0
2.0,3.0
2.0,3.0
14.0,3.78571428571
2.0,4.5
1.0,5.0
1.0,5.0
1.0,5.0
3.0,4.33333333333
8.0,3.25
1.0,1.0
9.0,4.22222222222
1.0,5.0
1.0,5.0
1.0,5.0
1.0,5.0
1.0,4.0
4.0,4.25
2.0,3.5
17.0,3.52941176471
2.0,4.0
3.0,3.0
3.0,3.66666666667
3.0,4.33333333333
8.0,3.75
15.0,3.6
2.0,5.0
34.0,4.35294117647
2.0,4.0
1.0,4.0
1.0,4.0
2.0,4.0
3.0,2.66666666667
3.0,3.33333333333
5.0,3.6
19.0,3.42105263158
6.0,3.5
3.0,4.33333333333
1.0,5.0
1.0,5.0
1.0,4.0
1.0,2.0
1.0,3.0
3.0,4.33333333333
19.0,3.94736842105
1.0,1.0
63.0,4.5873015873
2.0,5.0
2.0,1.5
1.0,3.0
7.0,4.71428571429
2.0,5.0
3.0,4.0
4.0,4.0
13.0,4.0
1.0,5.0
1.0,1.0
1.0,5.0
2.0,3.5
2.0,4.0
2.0,1.0
1.0,5.0
1.0,5.0
1.0,5.0
1.0,4.0
7.0,4.85714285714
5.0,4.2
1.0,5.0
1.0,1.0
2.0,4.5
2.0,5.0
5.0,4.0
1.0,5.0
2.0,2.5
2.0,2.5
9.0,4.44444444444
1.0,5.0
3.0,4.33333333333
1.0,1.0
1.0,2.0
6.0,4.66666666667
1.0,4.0
1.0,5.0
1.0,5.0
21.0,2.85714285714
1.0,5.0
1.0,5.0
1.0,4.0
2.0,4.5
8.0,3.625
1.0,5.0
4.0,3.25
1.0,5.0
7.0,3.0
1.0,1.0
2.0,3.0
1.0,5.0
11.0,4.36363636364
5.0,4.2
1.0,1.0
2.0,4.0
1.0,4.0
10.0,4.6
1.0,3.0
1.0,5.0
1.0,4.0
1.0,2.0
1.0,1.0
3.0,3.33333333333
7.0,3.71428571429
1.0,5.0
2.0,4.5
5.0,4.8
1.0,5.0
1.0,4.0
2.0,5.0
1.0,5.0
1.0,5.0
9.0,2.66666666667
1.0,5.0
1.0,5.0
1.0,4.0
1.0,4.0
1.0,5.0
5.0,3.8
3.0,4.0
1.0,5.0
2.0,4.5
4.0,3.75
1.0,5.0
2.0,4.5
5.0,3.8
1.0,1.0
1.0,1.0
8.0,4.0
2.0,5.0
1.0,5.0
1.0,4.0
1.0,5.0
1.0,3.0
2.0,1.0
1.0,2.0
1.0,4.0
1.0,1.0
4.0,4.5
1.0,2.0
6.0,2.5
11.0,4.27272727273
5.0,4.0
11.0,3.36363636364
2.0,4.5
1.0,2.0
12.0,3.66666666667
2.0,4.5
1.0,3.0
2.0,4.5
2.0,4.5
3.0,2.33333333333
1.0,5.0
3.0,2.66666666667
19.0,3.47368421053
2.0,5.0
1.0,5.0
2.0,4.5
1.0,5.0
72.0,3.75
7.0,3.57142857143
1.0,5.0
55.0,4.38181818182
14.0,3.78571428571
1.0,1.0
1.0,4.0
1.0,5.0
1.0,3.0
2.0,4.0
4.0,2.75
7.0,3.28571428571
1.0,2.0
1.0,5.0
2.0,3.0
1.0,5.0
1.0,5.0
1.0,1.0
4.0,4.5
1.0,1.0
14.0,3.71428571429
6.0,4.66666666667
4.0,4.75
1.0,2.0
4.0,4.0
9.0,4.11111111111
3.0,4.0
1.0,5.0
3.0,5.0
1.0,5.0
1.0,5.0
2.0,4.0
1.0,5.0
1.0,5.0
1.0,1.0
1.0,3.0
2.0,5.0
2.0,4.5
2.0,4.5
1.0,1.0
1.0,1.0
2.0,5.0
19.0,4.31578947368
1.0,4.0
3.0,3.0
8.0,3.875
1.0,5.0
3.0,3.33333333333
6.0,4.16666666667
2.0,3.0
1.0,5.0
1.0,4.0
1.0,5.0
1.0,5.0
1.0,2.0
1.0,1.0
1.0,1.0
1.0,4.0
1.0,5.0
1.0,4.0
2.0,5.0
1.0,5.0
1.0,1.0
1.0,1.0
1.0,5.0
5.0,4.2
1.0,5.0
2.0,5.0
2.0,5.0
1.0,1.0
2.0,3.0
8.0,3.875
1.0,5.0
1.0,5.0
1.0,2.0
1.0,5.0
1.0,5.0
1.0,2.0
1.0,4.0
1.0,1.0
1.0,4.0
1.0,3.0
2.0,4.5
4.0,3.25
1.0,1.0
2.0,2.0
3.0,2.0
1.0,5.0
3.0,2.66666666667
2.0,4.5
1.0,5.0
5.0,5.0
4.0,3.5
4.0,4.75
1.0,4.0
2.0,3.0
6.0,3.83333333333
1.0,5.0
1.0,5.0
25.0,3.52
2.0,4.5
1.0,5.0
1.0,1.0
1.0,5.0
1.0,5.0
1.0,5.0
1.0,4.0
1.0,5.0
1.0,5.0
1.0,3.0
1.0,1.0
2.0,2.5
1.0,5.0
40.0,3.825
12.0,2.0
3.0,4.0
1.0,5.0
3.0,3.66666666667
1.0,5.0
3.0,3.66666666667
2.0,3.5
2.0,4.5
3.0,3.66666666667
1.0,5.0
4.0,1.75
9.0,4.0
1.0,1.0
2.0,4.0
1.0,5.0
5.0,4.0
1.0,1.0
1.0,5.0
2.0,4.5
2.0,3.5
7.0,4.28571428571
1.0,3.0
1.0,5.0
5.0,3.4
1.0,5.0
1.0,5.0
2.0,4.5
4.0,2.75
2.0,5.0
1.0,2.0
1.0,5.0
1.0,3.0
1.0,5.0
3.0,2.66666666667
8.0,4.5
3.0,3.66666666667
2.0,3.0
4.0,3.75
1.0,5.0
1.0,2.0
14.0,3.14285714286
4.0,4.25
1.0,5.0
1.0,4.0
1.0,5.0
4.0,5.0
22.0,4.22727272727
29.0,4.1724137931
3.0,5.0
2.0,5.0
1.0,1.0
4.0,5.0
1.0,4.0
26.0,2.5
2.0,4.0
1.0,5.0
1.0,5.0
1.0,5.0
1.0,5.0
1.0,1.0
1.0,5.0
7.0,4.0
4.0,4.75
4.0,4.25
1.0,5.0
1.0,5.0
1.0,4.0
1.0,5.0
9.0,3.77777777778
1.0,5.0
1.0,5.0
2.0,4.0
1.0,1.0
1.0,5.0
12.0,4.25
1.0,5.0
3.0,2.66666666667
98.0,3.81632653061
25.0,3.6
2.0,4.0
1.0,2.0
3.0,5.0
1.0,5.0
11.0,4.09090909091
1.0,3.0
1.0,5.0
1.0,5.0
3.0,2.0
1.0,4.0
1.0,5.0
1.0,4.0
1.0,4.0
1.0,5.0
8.0,3.625
18.0,3.61111111111
1.0,3.0
2.0,5.0
1.0,4.0
2.0,4.5
1.0,1.0
5.0,3.4
2.0,4.5
4.0,3.75
2.0,3.0
10.0,3.5
1.0,5.0
1.0,4.0
6.0,3.66666666667
3.0,5.0
4.0,4.75
11.0,3.63636363636
1.0,5.0
3.0,5.0
1.0,4.0
2.0,5.0
1.0,5.0
2.0,3.0
1.0,5.0
4.0,4.0
1.0,1.0
6.0,2.83333333333
1.0,4.0
8.0,3.0
1.0,1.0
11.0,3.90909090909
1.0,5.0
35.0,3.88571428571
2.0,4.0
6.0,4.66666666667
18.0,4.16666666667
4.0,3.75
1.0,3.0
1.0,5.0
1.0,5.0
3.0,4.0
1.0,5.0
4.0,3.5
1.0,5.0
1.0,1.0
2.0,5.0
5.0,3.6
1.0,3.0
1.0,2.0
1.0,2.0
7.0,3.57142857143
1.0,5.0
1.0,4.0
1.0,5.0
1.0,2.0
1.0,4.0
2.0,3.0
1.0,3.0
2.0,5.0
3.0,5.0
1.0,1.0
4.0,2.75
9.0,3.44444444444
15.0,3.66666666667
1.0,5.0
1.0,5.0
1.0,1.0
25.0,3.44
3.0,3.33333333333
5.0,3.8
1.0,2.0
3.0,4.33333333333
2.0,4.5
6.0,3.0
38.0,4.13157894737
3.0,4.33333333333
1.0,3.0
3.0,4.33333333333
2.0,4.0
1.0,5.0
5.0,3.0
11.0,3.09090909091
1.0,1.0
2.0,1.5
17.0,4.58823529412
3.0,4.66666666667
1.0,5.0
1.0,5.0
1.0,2.0
3.0,4.66666666667
95.0,4.26315789474
2.0,3.0
1.0,2.0
1.0,5.0
1.0,4.0
1.0,5.0
9.0,3.77777777778
1.0,5.0
1.0,5.0
3.0,5.0
1.0,5.0
20.0,4.4
6.0,4.83333333333
1.0,5.0
2.0,3.5
224.0,4.03571428571
2.0,4.5
5.0,3.4
5.0,3.0
59.0,3.72881355932
1.0,3.0
1.0,5.0
3.0,4.66666666667
1.0,4.0
2.0,5.0
1.0,2.0
1.0,4.0
3.0,5.0
4.0,2.75
2.0,5.0
3.0,4.0
25.0,3.2
3.0,2.33333333333
3.0,2.0
1.0,5.0
1.0,5.0
5.0,3.6
19.0,4.21052631579
1.0,1.0
1.0,5.0
4.0,4.25
97.0,2.92783505155
3.0,1.66666666667
68.0,3.07352941176
2.0,3.0
2.0,3.5
6.0,3.66666666667
12.0,2.5
4.0,3.5
1.0,5.0
3.0,4.66666666667
1.0,4.0
13.0,4.23076923077
1.0,5.0
1.0,4.0
3.0,3.66666666667
1.0,1.0
2.0,3.0
1.0,5.0
1.0,2.0
2.0,4.5
3.0,4.66666666667
2.0,1.0
14.0,3.28571428571
7.0,3.85714285714
1.0,5.0
1.0,5.0
1.0,4.0
2.0,4.0
1.0,5.0
1.0,5.0
5.0,4.2
1.0,2.0
3.0,3.66666666667
1.0,5.0
1.0,5.0
2.0,4.5
5.0,3.8
6.0,4.33333333333
1.0,5.0
2.0,3.5
1.0,5.0
1.0,4.0
2.0,4.5
6.0,4.83333333333
1.0,4.0
1.0,5.0
3.0,2.66666666667
1.0,1.0
1.0,1.0
1.0,1.0
2.0,1.0
11.0,3.54545454545
9.0,4.44444444444
1.0,5.0
1.0,5.0
58.0,3.86206896552
1.0,5.0
4.0,4.5
1.0,5.0
6.0,3.83333333333
1.0,4.0
1.0,1.0
1.0,2.0
1.0,5.0
2.0,4.0
1.0,3.0
2.0,4.5
1.0,5.0
1.0,4.0
1.0,5.0
1.0,5.0
1.0,5.0
1.0,1.0
3.0,4.0
1.0,5.0
2.0,5.0
1.0,5.0
2.0,4.5
2.0,4.5
9.0,4.0
3.0,3.66666666667
4.0,3.25
2.0,5.0
34.0,3.94117647059
2.0,3.0
4.0,4.25
2.0,4.0
1.0,4.0
2.0,3.0
5.0,4.4
1.0,5.0
1.0,5.0
1.0,4.0
1.0,2.0
1.0,1.0
1.0,1.0
11.0,2.81818181818
2.0,5.0
2.0,1.0
1.0,5.0
1.0,5.0
1.0,4.0
6.0,3.5
1.0,1.0
3.0,4.66666666667
3.0,2.66666666667
5.0,5.0
1.0,5.0
8.0,5.0
3.0,2.66666666667
1.0,4.0
1.0,1.0
2.0,3.0
26.0,4.42307692308
3.0,3.66666666667
1.0,4.0
1.0,5.0
5.0,4.6
8.0,3.875
63.0,2.65079365079
1.0,1.0
1.0,4.0
1.0,4.0
1.0,5.0
1.0,1.0
11.0,3.72727272727
1.0,5.0
7.0,3.28571428571
3.0,4.66666666667
1.0,4.0
2.0,4.0
7.0,3.85714285714
1.0,1.0
3.0,4.66666666667
8.0,3.75
4.0,1.75
11.0,4.09090909091
2.0,1.0
1.0,5.0
1.0,4.0
1.0,5.0
11.0,3.81818181818
1.0,1.0
1.0,5.0
1.0,5.0
4.0,3.25
1.0,1.0
6.0,2.16666666667
1.0,1.0
165.0,3.71515151515
17.0,4.47058823529
1.0,5.0
1.0,5.0
1.0,2.0
1.0,5.0
1.0,5.0
3.0,2.33333333333
1.0,5.0
1.0,4.0
1.0,5.0
3.0,5.0
1.0,5.0
1.0,4.0
1.0,5.0
8.0,4.25
3.0,4.0
5.0,4.0
1.0,4.0
2.0,4.0
1.0,5.0
18.0,4.16666666667
2.0,1.0
1.0,4.0
1.0,1.0
69.0,3.69565217391
7.0,4.14285714286
1.0,5.0
3.0,3.66666666667
24.0,3.625
1.0,5.0
1.0,5.0
4.0,4.5
2.0,4.5
1.0,1.0
2.0,1.0
1.0,4.0
1.0,4.0
2.0,5.0
1.0,4.0
2.0,2.5
2.0,4.5
6.0,4.16666666667
1.0,2.0
2.0,4.0
2.0,5.0
1.0,5.0
1.0,1.0
2.0,3.0
1.0,5.0
2.0,5.0
5.0,2.8
7.0,4.14285714286
3.0,3.33333333333
4.0,4.75
2.0,5.0
3.0,2.66666666667
2.0,5.0
1.0,4.0
1.0,2.0
5.0,5.0
18.0,3.11111111111
1.0,1.0
1.0,5.0
5.0,4.6
4.0,4.5
6.0,4.16666666667
6.0,3.16666666667
1.0,4.0
10.0,3.9
2.0,1.5
1.0,5.0
2.0,5.0
4.0,4.25
1.0,5.0
1.0,5.0
1.0,5.0
1.0,5.0
1.0,5.0
2.0,5.0
1.0,2.0
5.0,3.2
1.0,1.0
1.0,5.0
1.0,5.0
2.0,3.5
1.0,4.0
1.0,5.0
5.0,4.0
1.0,5.0
1.0,4.0
2.0,3.0
1.0,4.0
1.0,4.0
2.0,5.0
2.0,4.5
1.0,4.0
12.0,4.0
2.0,4.0
3.0,3.66666666667
2.0,4.5
2.0,3.5
2.0,3.5
1.0,2.0
1.0,1.0
3.0,4.33333333333
3.0,3.33333333333
1.0,4.0
2.0,3.0
2.0,4.0
1.0,4.0
2.0,4.5
1.0,5.0
2.0,3.5
31.0,3.87096774194
1.0,4.0
1.0,3.0
1.0,2.0
4.0,5.0
2.0,4.0
2.0,3.0
1.0,2.0
2.0,5.0
1.0,5.0
3.0,3.33333333333
2.0,3.5
10.0,4.3
2.0,3.5
1.0,5.0
1.0,5.0
10.0,3.7
1.0,4.0
1.0,5.0
1.0,2.0
2.0,3.0
1.0,5.0
52.0,4.40384615385
1.0,4.0
1.0,5.0
8.0,3.625
1.0,5.0
1.0,5.0
1.0,5.0
2.0,4.0
1.0,5.0
4.0,4.0
7.0,4.28571428571
2.0,1.0
1.0,5.0
1.0,5.0
1.0,5.0
2.0,3.5
2.0,5.0
1.0,1.0
4.0,2.25
1.0,4.0
3.0,4.33333333333
5.0,3.8
3.0,4.66666666667
4.0,4.5
3.0,4.33333333333
8.0,3.125
1.0,1.0
1.0,5.0
1.0,5.0
9.0,3.33333333333
1.0,5.0
1.0,5.0
1.0,5.0
2.0,3.5
1.0,1.0
1.0,1.0
4.0,4.25
7.0,4.42857142857
3.0,4.0
1.0,5.0
1.0,5.0
4.0,2.5
1.0,5.0
1.0,5.0
5.0,4.6
4.0,3.5
11.0,5.0
1.0,5.0
1.0,5.0
1.0,4.0
1.0,4.0
3.0,5.0
5.0,3.4
5.0,4.2
4.0,3.0
1.0,3.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,5.0
8.0,5.0
2.0,1.0
1.0,4.0
10.0,4.3
3.0,5.0
1.0,4.0
1.0,1.0
2.0,3.0
1.0,5.0
4.0,3.5
1.0,1.0
2.0,5.0
2.0,5.0
1.0,2.0
1.0,5.0
1.0,5.0
1.0,2.0
1.0,5.0
1.0,5.0
3.0,4.33333333333
1.0,5.0
1.0,5.0
25.0,3.96
4.0,3.75
2.0,4.5
1.0,5.0
1.0,4.0
5.0,4.2
1.0,5.0
1.0,1.0
3.0,3.33333333333
2.0,4.0
1.0,5.0
1.0,5.0
2.0,4.5
3.0,4.66666666667
1.0,5.0
1.0,4.0
5.0,4.0
5.0,4.2
3.0,3.0
2.0,4.5
1.0,3.0
2.0,4.5
1.0,5.0
1.0,3.0
5.0,4.4
5.0,4.4
4.0,4.0
2.0,5.0
3.0,3.66666666667
2.0,2.5
1.0,5.0
1.0,5.0
18.0,4.44444444444
5.0,3.2
1.0,5.0
1.0,5.0
1.0,5.0
51.0,4.0
6.0,3.5
1.0,5.0
1.0,5.0
6.0,4.5
2.0,3.5
17.0,3.88235294118
17.0,3.70588235294
2.0,5.0
1.0,5.0
1.0,5.0
2.0,2.0
2.0,3.5
1.0,5.0
7.0,3.85714285714
7.0,3.28571428571
2.0,3.0
5.0,4.2
5.0,2.2
1.0,5.0
2.0,5.0
2.0,5.0
1.0,4.0
21.0,3.61904761905
1.0,1.0
2.0,4.0
14.0,3.28571428571
1.0,2.0
6.0,4.0
1.0,4.0
3.0,5.0
1.0,5.0
3.0,4.0
2.0,4.5
8.0,3.875
1.0,1.0
2.0,2.0
1.0,4.0
1.0,2.0
17.0,3.88235294118
19.0,3.84210526316
6.0,4.5
1.0,5.0
4.0,4.0
1.0,5.0
3.0,4.66666666667
1.0,5.0
1.0,3.0
3.0,2.66666666667
4.0,4.0
4.0,3.5
1.0,5.0
2.0,4.0
3.0,1.66666666667
4.0,3.25
9.0,3.77777777778
8.0,3.875
31.0,4.54838709677
4.0,3.5
3.0,4.0
1.0,5.0
4.0,3.75
1.0,2.0
31.0,4.25806451613
1.0,5.0
1.0,2.0
2.0,4.5
1.0,5.0
1.0,5.0
23.0,3.69565217391
2.0,5.0
5.0,3.6
3.0,3.33333333333
2.0,2.5
10.0,4.5
14.0,3.42857142857
1.0,2.0
2.0,4.5
1.0,1.0
4.0,3.5
36.0,4.02777777778
1.0,5.0
3.0,3.66666666667
1.0,5.0
2.0,1.5
6.0,4.33333333333
1.0,4.0
7.0,3.57142857143
6.0,2.83333333333
2.0,3.5
21.0,4.61904761905
5.0,3.4
1.0,3.0
120.0,3.5
237.0,3.81856540084
12.0,3.33333333333
20.0,3.8
1.0,4.0
2.0,2.5
6.0,4.0
2.0,3.5
1.0,5.0
2.0,5.0
4.0,4.75
2.0,2.5
21.0,3.47619047619
1.0,5.0
1.0,4.0
2.0,2.0
2.0,1.0
1.0,5.0
1.0,2.0
1.0,3.0
15.0,4.26666666667
7.0,3.28571428571
1.0,5.0
1.0,5.0
1.0,3.0
3.0,2.33333333333
14.0,4.21428571429
4.0,5.0
1.0,5.0
1.0,1.0
1.0,5.0
4.0,3.0
1.0,5.0
3.0,2.66666666667
1.0,2.0
3.0,4.33333333333
5.0,4.8
3.0,4.33333333333
